date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
5/27/20,kris10doberer,,0,0,2,White people- take your anger and do two things: 1. Listen to and lift up the voices of people of color 2. Support education/education reform!!! That’s where kids learn the history of race and the impact of racism. ,,,,1.27E+18,https://twitter.com/kris10doberer/status/1265529997994926080
5/27/20,punnkuu,ArmyDeshBakth,1,1,1,vedic mathematics is should be taught in India no education reform in 6 years of namo goverment all we get is hrd ministers like javdekar nishank irani ,,,,1.27E+18,https://twitter.com/punnkuu/status/1265515915296325632
5/27/20,KYDEM3,RoydYure,0,0,6,This is so accurate. Education reform should be Biden’s chief campaign agenda.,,,,1.27E+18,https://twitter.com/KYDEM3/status/1265503969885016064
5/27/20,stabill,JackPolakoff,1,0,1,"Been in office over 40 years. Promises made to offset inflation, unemployment, education reform, stern foreign policy.... 40 years. Trump did it. Slowed not stopped by a pandemic. Trump still working for the economy. AND you want a 40-yr failure?",,,,1.27E+18,https://twitter.com/stabill/status/1265503779966894081
5/27/20,liebestud,,0,0,2,I’m feeling super inspired by @OpenIDEO ‘s open call for education reform initiatives!!!! International Music Exchange addresses the growing hate crimes against Asian Americans and forms overseas partnerships in digital US and China classrooms: ,,@OpenIDEO,,1.27E+18,https://twitter.com/liebestud/status/1265489115816120320
5/27/20,PhoenixSquawk,,0,0,0,"Also, #HongKong police intercepted a 14- and a 15-yr-old student in Tsuen Wan who possess gears such as helmets and gas masks. Some local residents said they are worried about more youngsters taking part in riots, which shows an education reform is a ... ",,,#HongKong,1.27E+18,https://twitter.com/PhoenixSquawk/status/1265486045803618305
5/27/20,Msb00mbastick,BlackBernieBabe,2,0,0,"Everyone including Bernie knows Biden is the nominee. Biden is pushing for women’s rights, climate change, crimjnal justice reform, gun reform, Education reform etc. This is what you would get. Under trump you get NONE. How is trump winning going to help you vs Biden?",,,,1.27E+18,https://twitter.com/Msb00mbastick/status/1265475777144946690
5/27/20,Nishant91489918,globaltimesnews,0,0,1,Chinese education reform is actually brain washing kids.,,,,1.27E+18,https://twitter.com/Nishant91489918/status/1265458173982498816
5/27/20,arifjamallodhi,globaltimesnews,0,0,0,#HongKong education reform is a must.,,,#HongKong,1.27E+18,https://twitter.com/arifjamallodhi/status/1265457372337590273
5/27/20,TannerAlexand13,globaltimesnews,0,0,2,Education reform means concentration camps. Ask the Uyghurs,,,,1.27E+18,https://twitter.com/TannerAlexand13/status/1265451589407584260
5/27/20,tjevsejevas,globaltimesnews,0,0,0,"#CCP says ""education reform is a must"" in #HongKong... After #NationalSecurityLaw, here comes ""#XiJinping thought"", ""Chinese values"" classes in schools and shortly after re-education camps in the city? #hongKongindependence #HongKongProtests #China",,,#CCP #HongKong #NationalSecurityLaw #XiJinping #hongKongindependence #HongKongProtests #China,1.27E+18,https://twitter.com/tjevsejevas/status/1265448392882192384
5/27/20,tjevsejevas,globaltimesnews,0,0,2,"#CCP says ""education reform is a must"" in #HongKong... After #NationalSecurityLaw, here comes ""#XiJinping thought"", ""Chinese values"" classes in schools and shortly after re-education camps in the city? #hongKongindependence #HongKongProtests #China",,,#CCP #HongKong #NationalSecurityLaw #XiJinping #hongKongindependence #HongKongProtests #China,1.27E+18,https://twitter.com/tjevsejevas/status/1265448313039380481
5/27/20,JeffreyJMassie,globaltimesnews,0,0,0,education reform?? jail is what is a must not some obscure reform...,,,,1.27E+18,https://twitter.com/JeffreyJMassie/status/1265447231978496000
5/27/20,gerardrolanducb,globaltimesnews,0,0,1,"""Education reform is a must"". Chilling! The same CPC propagandists will then say that accusations of brainwashing are lies spouted by capitalist roaders!?! ",,,,1.27E+18,https://twitter.com/gerardrolanducb/status/1265446894076964864
5/27/20,tony_c_garcia,globaltimesnews,2,0,10,Education reform... I remember this phrase being used by the Nazis to describe their reform of the elementary educational system to promote their racist ideologies and foster a love for the Third Reich.,,,,1.27E+18,https://twitter.com/tony_c_garcia/status/1265445643969069061
5/27/20,RecardoHines,,0,0,5,"I need @cthagod ask @JoeBiden again what’s his plans to close the gap for systemic racism, education reform acts, bad policing, disproportion of socioeconomic and health for black and brown people? My vote WILL NOT be for free! #Vote2020",,@cthagod @JoeBiden,#Vote2020,1.27E+18,https://twitter.com/RecardoHines/status/1265444807071105037
5/27/20,globaltimesnews,,54,21,110,"Also, #HongKong police intercepted a 14- and a 15-yr-old student in Tsuen Wan who possess gears such as helmets and gas masks. Some local residents said they are worried about more youngsters taking part in riots, which shows an education reform is a must. ",,,#HongKong,1.27E+18,https://twitter.com/globaltimesnews/status/1265444189593993216
5/27/20,luismen1991,BillHotter,2,0,1,Also. The solution isn’t UBI lol. It’s job creation and education reform.,,,,1.27E+18,https://twitter.com/luismen1991/status/1265442431597711361
5/26/20,Cyb3rCub,nyjocool,0,0,0,Profile “NewYork” and loves working in “higher education”... enough said. This is another propaganda puppet. Here’s to education reform that strips but jobs like this lady from imposing brainwashing materials on others.,,,,1.27E+18,https://twitter.com/Cyb3rCub/status/1265425792827260928
5/26/20,SayWord_is_Bond,MeekMill,0,0,0,Didn't I say take your ass back to school. Preach education reform...I don't care if this is Twitter you are a celebrity a bare minimum you should have better grammar. Got niggas hating on you when you can't write a sentence. ,,,,1.27E+18,https://twitter.com/SayWord_is_Bond/status/1265420632948387841
5/26/20,kmkpn1,,0,0,0,We appreciate the recommendation to forgo September admissions. I don't think education reform is something to be tackled in a speedy manner.,,,,1.27E+18,https://twitter.com/kmkpn1/status/1265419501148897281
5/26/20,cnalive,,1,21,133,The Mexican state legislature of Nuevo Leon passed an education reform bill May 21 to foster a “respect for life from conception to natural death” in students. ,,,,1.27E+18,https://twitter.com/cnalive/status/1265417442819477507
5/26/20,YourLogicLord,Anarchamor,0,0,0,"Picking a candidate that has climate, wage, and education reform over the one that doesn’t want any of that is better long term.",,,,1.27E+18,https://twitter.com/YourLogicLord/status/1265413788737683458
5/26/20,YMarieWrites,,3,1,3,I got confirmation today that a research paper I wrote on immigration and education reform was nominated for publication in my school's student showcase platform. It's a small thing but it's my first academic publication! ,,,,1.27E+18,https://twitter.com/YMarieWrites/status/1265410166343766018
5/26/20,EspBaptist,realDonaldTrump,0,1,1,"Cool. So, what happened to infrastructure? You stormed out of the meeting & shut down the gov right before Christmas. Healthcare? Education reform? You couldn't maintain the healthy economy, gifted to you! You gave tax cuts for the rich, &amp; now what? Just tweets??!",,,,1.27E+18,https://twitter.com/EspBaptist/status/1265404671902048257
5/26/20,togethershownow,TheAaronWolf,0,0,0,Together. Today. FB Live 4p/7p Things get real. Talkin education reform. Change. Sports. Love. @togethershownow @seattlestorm #wnba #TeamUSA #Olympics @WNBAFanAccount @DyslexiaIDA @dyslexicadv @DyslexiaFound @dyslexiala Link: https://facebook.com/events/s/together-show-live-aaron-inter/586939165579694/?ti=icl,,@togethershownow @seattlestorm @WNBAFanAccount @DyslexiaIDA @dyslexicadv @DyslexiaFound @dyslexiala,#wnba #TeamUSA #Olympics,1.27E+18,https://twitter.com/togethershownow/status/1265400322878345216
5/26/20,SteveDewhirst1,DougCameron51,0,0,0,They stripped millions from tafe and schools and when the shit hits the fan they throw a small amount at the problem for short periods of time but not enough to solve the problems that they have made of years. WTF dodgy economic policy and education reform a child can work it out ,,,,1.27E+18,https://twitter.com/SteveDewhirst1/status/1265391346937819137
5/26/20,bintz_gavin,,0,0,0,"Until we realize that using software and writing code are the reading and writing (respectively) of the modern age, no meaningful education reform is possible. Just a thought I've had, but I may be biased haha",,,,1.27E+18,https://twitter.com/bintz_gavin/status/1265371607826038788
5/26/20,RyoichiTV,,0,0,0,"The flatearthers are literal proof why we need education reform, we've been failing them for too long.",,,,1.27E+18,https://twitter.com/RyoichiTV/status/1265370626073571328
5/26/20,josephwillis54,,0,0,0,@mayes_middleton I promised to share a copy of my book on education reform. I am ready to send to you as promised. Where should I mail the book?,,@mayes_middleton,,1.27E+18,https://twitter.com/josephwillis54/status/1265369452125831168
5/26/20,garystager,,0,0,0,"Read this and tell me if you don't find parallels to K-12 schooling or ""education reform"" efforts. https://www.nytimes.com/2020/05/22/business/weight-watchers-firings-zoom.html @jonbecker @ModernLearners @willrich45 @nayrbgo @mcleod",,@jonbecker @ModernLearners @willrich45 @nayrbgo @mcleod,,1.27E+18,https://twitter.com/garystager/status/1265356002238402566
5/26/20,BillHotter,luismen1991,1,0,1,AI will have an opinion... that’s a good reason to keep the humanities as a part of education reform.,,,,1.27E+18,https://twitter.com/BillHotter/status/1265348569948581889
5/26/20,BBCPropaganda,brotherpug,1,0,0,"I want what I voted for done, be it Brexit, education reform or welfare reform. Unless we reform the civil service they will block it. There is no point electing a government that does what the civil service wants. We are not France. We are not Brussels. Technocracy has to end",,,,1.27E+18,https://twitter.com/BBCPropaganda/status/1265346475321634817
5/26/20,pelotonattacker,DannyDeraney,2,2,52,"What makes these magat ""people"" think they deserve to hear someone's entire medical history? Fu*k em. America under GOP education reform has done a 180 on common sense.",,,,1.27E+18,https://twitter.com/pelotonattacker/status/1265342732362330117
5/26/20,educationreform,,0,0,0,https://qcitymetro.com/2020/05/26/bronner-bros-launch-relief-fund-for-barbers-and-hair-stylists/ #COVID #TuesdayTip #tuesdayvibes,,,#COVID #TuesdayTip #tuesdayvibes,1.27E+18,https://twitter.com/educationreform/status/1265338288086364160
5/26/20,WYETTHASSP0KEN,tyIerdelic,1,1,30,"Yeah that and healthcare were my main selling points as well as his education reform. It’s like everything shes been writing about, these films, dissertations, speeches, what were they all for?",,,,1.27E+18,https://twitter.com/WYETTHASSP0KEN/status/1265337821436485632
5/26/20,dclaybar2,dclaybar2,1,0,0,"majority has determined that there is no need and that since their ancestors waited until the actual victims of slavery died off it's no longer their issue. I have no clue how to fix the issues now. More mental health treatment, justice system & education reform are starts but",,,,1.27E+18,https://twitter.com/dclaybar2/status/1265320030360817666
5/26/20,mkbtuc,,0,1,0,Report Makes A Small Contribution To Understanding Education Reform Studies ,,,,1.27E+18,https://twitter.com/mkbtuc/status/1265312750005374976
5/26/20,BillHotter,luismen1991,2,0,0,I'm down for education reform. I don't want robots to get rid of jobs. I just want robots to get rid of toil and drudgery. Most people hate their jobs. It doesn't have to be that way. Ubi offers an opportunity for people to find ways to make the world better,,,,1.27E+18,https://twitter.com/BillHotter/status/1265305074139492352
5/26/20,HowMuchGreater,,0,2,3,"In two days, part one of my interview with @greggraham will be published on https://howmuchgreater.podbean.com/. Anyone interested in education reform, check out his blog: ",,@greggraham,,1.27E+18,https://twitter.com/HowMuchGreater/status/1265304183470686209
5/26/20,luismen1991,ThethrillDyl,0,0,0,"Your prediction isnt based in reality given that you somehow believe government is going to let millions of people go unemployed. Millions of people without jobs is not where you want to be, even if they’re getting a stipend, that’s a lot of time for bad ideas. Education reform",,,,1.27E+18,https://twitter.com/luismen1991/status/1265301883482144770
5/26/20,luismen1991,eacisneros,2,0,0,Amazon employs hundreds of thousands of people Bro Idk what you’re talking about. And they’re not all drivers either. Another negates the fact that we need education reform again.,,,,1.27E+18,https://twitter.com/luismen1991/status/1265301222292152321
5/26/20,cIass_man,Thinkwert,0,0,2,"the martians (prominent hungarian scientists who all knew each other/went to school together) jumping back and forth between their school days and their later accomplishments, focusing on their unique circumstances to encourage education reform in the present",,,,1.27E+18,https://twitter.com/cIass_man/status/1265293376276049924
5/26/20,tel_education,,0,0,0,"""The horrible loss and fallout of the pandemic is unmistakable, but for so many in education, this is a crisis that simply cannot be wasted."" #futureofeducation #covid19 #educationreform @bigthink",,@bigthink,#futureofeducation #covid19 #educationreform,1.27E+18,https://twitter.com/tel_education/status/1265283779683160064
5/26/20,TheChestnutPost,,0,0,0,Report Makes a Small Contribution to Understanding Education Reform Studies https://www.thechestnutpost.com/news/report-makes-a-small-contribution-to-understanding-education-reform-studies/,,,,1.27E+18,https://twitter.com/TheChestnutPost/status/1265278489596485632
5/26/20,TyngQi,DrBeniRusani,0,0,0,"No, we’re not taught about these. We’re all winging it and learning blindly on our own. Time for an education reform.. as always. ",,,,1.27E+18,https://twitter.com/TyngQi/status/1265277640421683202
5/26/20,PositiveFutur13,ElijahSchaffer,1,1,2,She makes a strong case for abortion & education reform ! ,,,,1.27E+18,https://twitter.com/PositiveFutur13/status/1265277239136002049
5/26/20,LisaZagumny,,0,1,2,Thanks NEPC ... A good reminder to interpret data cautiously! Report Makes a Small Contribution to Understanding Education Reform Studies https://nepc.colorado.edu/newsletter/2020/05/charter-research via @NEPCtweet,,@NEPCtweet,,1.27E+18,https://twitter.com/LisaZagumny/status/1265275561859047424
5/26/20,eraser,,0,0,0,The Path and Thinking of Education Reform Driven by Blockchain Technology. Liping Li https://medium.com/@eraser/the-path-and-thinking-of-education-reform-driven-by-blockchain-technology-f1f8f927e335?source=friends_link&amp;sk=9f16a087fdeb6844a250c053046d72b9 #blockchain #education #blockchainEducation #DLT #P2P #crypto #cryptocurrency #sharingEconomy #innovation #innovación #GIGeconomy #criptomonedas #blockchainED,,,#blockchain #education #blockchainEducation #DLT #P2P #crypto #cryptocurrency #sharingEconomy #innovation #innovaci #GIGeconomy #criptomonedas #blockchainED,1.27E+18,https://twitter.com/eraser/status/1265258945544888321
5/26/20,ProgEducat,,0,0,0,"In @SirKenRobinson's video he introduces http://www.goboundless.org which aims to be a movement to empower communities to transform education. ""Small steps lead to big change"", say @go_boundless. #EducationReform #ProgressiveEducation",,@SirKenRobinson @go_boundless,#EducationReform #ProgressiveEducation,1.27E+18,https://twitter.com/ProgEducat/status/1265254018345033728
5/26/20,JeanPurge,MechantsGarcons,0,0,0,"Rôle que peuvent jouer les fondations philanthropiques dans la réforme des politiques publiques au sein d’une démocratie libérale ? Megan E. Tompkins-Stange, Policy Patrons. Philanthropy, Education Reform, and the Politics of Influence ",,,,1.27E+18,https://twitter.com/JeanPurge/status/1265208973424300033
5/26/20,Aarunaditya,ANI,0,0,0,"SC has no time for the real issues of India. SC is always ready for anti-national, terrorists, urban Naxals, Rohingyas, anti-CAA. But no time for Pseudo-Secularism, equality, population control, Scams, NH case, education reform. Why ? @barandbench @KapilSibal @pbhushan1",,@barandbench @KapilSibal @pbhushan1,,1.27E+18,https://twitter.com/Aarunaditya/status/1265184802334027777
5/26/20,MartijnLinssen,,1,1,2,"""The problem facing education in America isn't the ethnic diversity of the population but the economic inequality of society, and this is precisely the problem that Finnish education reform addressed"" HT @DT CC @hjarche",,@DT @hjarche,,1.27E+18,https://twitter.com/MartijnLinssen/status/1265166971550736385
5/26/20,ReallyInnocent,jcrabtree,0,0,2,Yeah.... Education Reform must be the first thing to restore Glory of Bharatvarsha... An Educated society writes History.... And Math first pillar....,,,,1.27E+18,https://twitter.com/ReallyInnocent/status/1265163374951903233
5/26/20,Sarcasmic3,davidfrawleyved,0,0,0," In the face of staunch opposition from Islamists &amp; Liberals, there is no chance that people like @DrRPNishank or even @narendramodi will have the strength to get into education reform of any kind. They don't even want to free temples from govt control. ",,@DrRPNishank @narendramodi,,1.27E+18,https://twitter.com/Sarcasmic3/status/1265144238745894912
5/26/20,guptlokesh,Babu_Bhaiyaa,1,2,4,"Had Modi Ji been serious about education reform, he would not have appointed first prakash javdekar and then Ramesh Pokhriyal as HRD minister. Smriti Irani would have been good but then she was silenced.",,,,1.27E+18,https://twitter.com/guptlokesh/status/1265142020194082817
5/26/20,ashallowthinker,vivekagnihotri,0,0,0,"Education reform - most critical * oversight board will decide history. In India history changes with state government. Nationalism has to be taught. Kids can't be left out it in the name of sickularism. SLA in legal system. Eradicate communism, it's mental disease.",,,,1.27E+18,https://twitter.com/ashallowthinker/status/1265139694376906754
5/26/20,BreeWJohnson,robertjmonson,0,0,0,"Amen and amen! Thank you! Thank you for your transparent tweets! Could you imagine “Mental Health” being a class in school just like PE? A class like that would save a lot of lives, too ! We need education reform here!",,,,1.27E+18,https://twitter.com/BreeWJohnson/status/1265130999706464258
5/26/20,femme_phememe,femme_phememe,1,0,1,...the education “reform“ about which I balk pretty regularly. They bring all their heinous jargon with them. To use it and act as though you accept it into your being leads to promotions (or your teaching position not being “cut due to programming changes”) It’s gross,,,,1.27E+18,https://twitter.com/femme_phememe/status/1265120085871677442
5/26/20,SeedsInspire,,0,0,1,#veganfortheanimals #compassion #health #nutrition #forthekids #climate #consciousness #animalrights #environment #educationreform #prisonreform #oneness #immigrationreform #plantbased #vegan,,,#veganfortheanimals #compassion #health #nutrition #forthekids #climate #consciousness #animalrights #environment #educationreform #prisonreform #oneness #immigrationreform #plantbased #vegan,1.27E+18,https://twitter.com/SeedsInspire/status/1265103203953082370
5/26/20,hoosier_patrick,BeyTitus,0,0,1,Understood...especially among education “reform” circles.,,,,1.27E+18,https://twitter.com/hoosier_patrick/status/1265099697481547781
5/26/20,RurbsOz,,1,6,17,Editorial in today’s @australian: COVID-19 can’t banish the unfinished business of education reform. ,,@australian,,1.27E+18,https://twitter.com/RurbsOz/status/1265087988318351360
5/26/20,GentStateOfMind,YallAllLuvCris,0,0,0,if this isn’t enough to spark a national education reform movement idk what will be. ,,,,1.27E+18,https://twitter.com/GentStateOfMind/status/1265072504214818818
5/26/20,Goony_AU,Paul_KeatingPM,0,2,2,I'm lost in the dirty puddle of the government bodies... One thing that has become apparent is that the Global Education Reform Movement (GERM) has failed. ,,,,1.27E+18,https://twitter.com/Goony_AU/status/1265070986719711232
5/26/20,eraser,,0,0,1,The Path and Thinking of Education Reform Driven by Blockchain Technology. Liping Li https://medium.com/@eraser/the-path-and-thinking-of-education-reform-driven-by-blockchain-technology-f1f8f927e335?source=friends_link&amp;sk=9f16a087fdeb6844a250c053046d72b9 #blockchain #education #blockchainEducation #DLT #P2P #crypto #cryptocurrency #sharingEconomy #innovation #innovación #GIGeconomy #criptomonedas #blockchainED,,,#blockchain #education #blockchainEducation #DLT #P2P #crypto #cryptocurrency #sharingEconomy #innovation #innovaci #GIGeconomy #criptomonedas #blockchainED,1.27E+18,https://twitter.com/eraser/status/1265070242444779520
5/25/20,nairatraB,,0,0,0,"When I first realized I wanted to write about important things &started to organize my thoughts to do this, for the topic of Education Reform, not once did I think to consider adding drag, gender, porn, or masturbation to the curriculum. Not even in sex ed. #LeaveTheChildrenAlone",,,#LeaveTheChildrenAlone,1.27E+18,https://twitter.com/nairatraB/status/1265057884557185026
5/25/20,FrogFather1,CarylHill11,2,0,5,"It is not just sad. It is intolerable. I hope Dr. Biden makes education reform her priority. We need it badly. No home school, no church school, just honest education like I was privileged to have.",,,,1.27E+18,https://twitter.com/FrogFather1/status/1265050322365366272
5/25/20,OffworldJosh,GravelInstitute,0,0,1,Poor states need education reform,,,,1.27E+18,https://twitter.com/OffworldJosh/status/1265048343249469441
5/25/20,keenessays,,0,0,0,Explain how the Flexner Report has contributed to medical education reform. ,,,,1.27E+18,https://twitter.com/keenessays/status/1265040736942161920
5/25/20,SBMcCallister,KazPsychic2,0,1,1,Petroyuan Gold global economic control guarantees the Chinese government can force you to give up your DNA & failure to do so results in being put in an education reform camp. Forbidden nation List loophole in its Foreign Investment Law gives China power ,,,,1.27E+18,https://twitter.com/SBMcCallister/status/1265024797932748800
5/25/20,eamediaocrity4,,0,0,1,I'm serious. Compare Bill Clinton's education reform to what Biden is proposing. And they're from the same wing of the Democrat party. No explanation other than their desire for indoctrination.,,,,1.27E+18,https://twitter.com/eamediaocrity4/status/1265023266911064064
5/25/20,luismen1991,,3,3,7,"Automation fear mongers must be stopped. You can’t preach “robots are taking your jobs” without putting the same energy into education reform. We used to all work on farms, then the modern school system was created so we could work in factories. Same concept.",,,,1.27E+18,https://twitter.com/luismen1991/status/1265017714696912898
5/25/20,_kevroon57,leoniehaimson,0,4,6,Cuomo may have done a good job with the coronavirus but his Education Reform panel doesn't have a SINGLE school principal from any level and only 1 actual classroom teacher. All of NCLB was pushed by big business pushing their idea on ed. Bill Gates refusing to involve teachers,,,,1.27E+18,https://twitter.com/_kevroon57/status/1265013028476592131
5/25/20,not2shabhy,DeAngelisCorey,0,0,0,DC public schools are the model for urban education reform so what’s your point,,,,1.27E+18,https://twitter.com/not2shabhy/status/1265001353404985344
5/25/20,CameronPalin,,0,2,8,Myself and @JoeLever89 have joined the @YoungGreenParty in a zoom call with Green MSP @Ross_Greer who is talking about Education and the need for urgent reform. #Education #Reform #COVIDー19 #FreeEducation,,@JoeLever89 @YoungGreenParty @Ross_Greer,#Education #Reform #COVID #FreeEducation,1.27E+18,https://twitter.com/CameronPalin/status/1264999779530145800
5/25/20,csgonzalez1,,0,0,0,Good Day! The project we have all been waiting for. #realchange #realselfhelp #projectgoodthoughts #criminaljusticereform @educationreform #createchange Manifestation Prompts Journal by Servicios De Las Carmen https://www.amazon.com/dp/B08929Z9X7/ref=cm_sw_r_tw_dp_U_x_I1YYEbQJGQWJJ via @amazon,,@educationreform @amazon,#realchange #realselfhelp #projectgoodthoughts #criminaljusticereform #createchange,1.27E+18,https://twitter.com/csgonzalez1/status/1264995658546638849
5/25/20,Harvard_Ed_Pub,,0,0,1,"""THE WAY WE DO SCHOOL offers a hopeful story about education reform—one in which leadership and vision meet need and opportunity."" —Jane Quinn http://bit.ly/2qmWF5t",,,,1.26E+18,https://twitter.com/Harvard_Ed_Pub/status/1264979939176198144
5/25/20,GNumber46,hasoulos,1,0,0,The corporate tax is 21% due to the Trump tax cuts. Trump isn't a democrat. The ACA was an example. Many dems are now pushing for healthcare reform and more social security. If only there was a party pushing for healthcare and education reform What is fascism to you?,,,,1.26E+18,https://twitter.com/GNumber46/status/1264971797197398019
5/25/20,CthlicTrumpPat,,0,0,0,@BetsyDeVosED how is education reform coming along; now is the time! #charterschools #taxesfollowthekids #curriculumreform,,@BetsyDeVosED,#charterschools #taxesfollowthekids #curriculumreform,1.26E+18,https://twitter.com/CthlicTrumpPat/status/1264969563856408576
5/25/20,adexmee,,1,4,31,"Last year, I was invited to return by the Nigerian government to participate on a panel for Education Reform at Nigerian Economic Summit #NES25. On the panel was the NUC and TETFund ES, and our co-chairs were Minister for Education and Minister for Science and Tech. #AfricaDay",,,#NES25 #AfricaDay,1.26E+18,https://twitter.com/adexmee/status/1264968330370330624
5/25/20,wang06614729,LarryBoorstein,1,0,0,"Many people are dissatisfied with the Democratic Party's management of the state epidemic ban, and with the Democratic Party's high school education reform, Asian immigrants are generally dissatisfied with the Democratic Party.",,,,1.26E+18,https://twitter.com/wang06614729/status/1264968133275611136
5/25/20,alexia_icen,kirstiealley,0,1,5,"No, We need entire education reform before we bump salaries because 'babysitting is hard' -Teachers need to relearn ACTUAL history, before teaching our kids Edison over Tesla. -Most teachers still think global warming is actually a thing, no less human caused -Act of 1871?",,,,1.26E+18,https://twitter.com/alexia_icen/status/1264961346551963648
5/25/20,cheekypeachbutt,selomeeeee,0,0,2,the amount of likes/rts on this... education reform NOW ,,,,1.26E+18,https://twitter.com/cheekypeachbutt/status/1264961319649923074
5/25/20,clairequaclaire,,0,1,5,"Instead of adding more content for students to ignore in favour of the latest TikTok fad, education reform must be centred around helping students see education as an end unto itself. Students must come to value learning intrinsically to care about that kind content",,,,1.26E+18,https://twitter.com/clairequaclaire/status/1264954224380534784
5/25/20,travispillow,,3,1,5,"Why this months-old clip is resurfacing context-free *now* is an interesting question. Who’s trying to further polarize the politics of education reform, and to what end?",,,,1.26E+18,https://twitter.com/travispillow/status/1264944869916708867
5/25/20,educationreform,,0,0,0,We honor and remember the fallen. We honor and remember those who made the ultimate sacrifice. #MemorialDay2020 #mondaythoughts #MemorialDay #HonorTheFallen,,,#MemorialDay2020 #mondaythoughts #MemorialDay #HonorTheFallen,1.26E+18,https://twitter.com/educationreform/status/1264940298603581442
5/25/20,educationreform,cmclymer,0,0,0,#MemorialDay2020 #RememberAndHonor #rememberthefallen,,,#MemorialDay2020 #RememberAndHonor #rememberthefallen,1.26E+18,https://twitter.com/educationreform/status/1264935408170909701
5/25/20,MalarkeyyDumb,kirstiealley,0,0,0,I am teaching my son above and beyond what they are learning in school. Education reform is severely needed. We have truly dumbed-down our youth.,,,,1.26E+18,https://twitter.com/MalarkeyyDumb/status/1264933356447436801
5/25/20,CCJRP_Research,,0,3,6,[Open Access] Exploring Institutional Change in the Context of a Statewide Developmental Education Reform in Florida ,,,,1.26E+18,https://twitter.com/CCJRP_Research/status/1264930537728356355
5/25/20,educationreform,USATODAY,0,0,0,This is alarming! @ABC @ABCPolitics @CBSNews @CNN @CNNPolitics @NBCNews @rolandsmartin @RealDLHughley @NAACP @MSNBC @JoeNBC #coronavirus #MondayMotivaton #mondaythoughts,,@ABC @ABCPolitics @CBSNews @CNN @CNNPolitics @NBCNews @rolandsmartin @RealDLHughley @NAACP @MSNBC @JoeNBC,#coronavirus #MondayMotivaton #mondaythoughts,1.26E+18,https://twitter.com/educationreform/status/1264929533469364224
5/25/20,Cornpopsabadude,Inevitable_ET,1,0,4,This isn't all that Cuomo has done under the cover of covid. They passed all sorts of fun laws while we all were ordered home on house arrest with literally no way to object. Add that to the fact that Cuomo is in contract with bill and Melinda Gates for education reform.,,,,1.26E+18,https://twitter.com/Cornpopsabadude/status/1264929306427428870
5/25/20,educationreform,HackAttack74,0,0,1,"Exactly. Wrong is wrong! But, it's Memorial Day. I will honor and remember those who made the ultimate sacrifice. #mondaythoughts #MemorialDay2020 #coronavirus",,,#mondaythoughts #MemorialDay2020 #coronavirus,1.26E+18,https://twitter.com/educationreform/status/1264928372184027137
